,feature,shap_value,feature_value
105,src2dst_bytes,0.2780358786212527,1.5196789596429222e-06
106,src2dst_bytes,-0.05252311007366728,0.0
107,src2dst_bytes,-0.05252311007366728,0.0
108,src2dst_bytes,0.08851980175625628,7.484010360392025e-08
109,src2dst_bytes,0.2781980275503918,1.5490921007973014e-06
110,src2dst_bytes,0.2780340628018147,1.1471125050207863e-06
111,src2dst_bytes,-0.05252375941270925,0.0
112,src2dst_bytes,-0.05252311007366728,0.0
113,src2dst_bytes,0.0776626694862695,1.5588964811820944e-06
114,src2dst_bytes,0.27803449552604714,1.1471125050207863e-06
115,src2dst_bytes,0.2780358786212527,1.1078949834816142e-06
116,src2dst_bytes,-0.05252311007366728,0.0
117,src2dst_bytes,0.3108245461373697,1.5687008615668871e-06
118,src2dst_bytes,0.27819726017761465,1.5981140027212663e-06
119,src2dst_bytes,-0.05252311007366728,0.0
120,src2dst_bytes,-0.05252311007366728,0.0
121,src2dst_bytes,0.07766310221050197,1.6079183831060595e-06
122,src2dst_bytes,-0.05252375941270925,0.0
123,src2dst_bytes,-0.05252311007366728,0.0
124,src2dst_bytes,-0.05252311007366728,0.0
125,src2dst_bytes,0.2780351112484755,1.0980906030968212e-06
126,src2dst_bytes,-0.05252311007366728,0.0
127,src2dst_bytes,-0.05252311007366728,0.0
128,src2dst_bytes,-0.05252375941270925,0.0
129,src2dst_bytes,0.2780351112484755,1.5196789596429222e-06
130,src2dst_bytes,-0.05252311007366728,0.0
131,src2dst_bytes,0.04600212101459819,1.0833840325196317e-07
132,src2dst_bytes,-0.05252311007366728,0.0
133,src2dst_bytes,0.25729815189034533,1.5981140027212663e-06
134,src2dst_bytes,0.0776626694862695,1.5687008615668871e-06
135,src2dst_bytes,-0.1146789642142253,0.0
136,src2dst_bytes,-0.05252375941270925,0.0
137,src2dst_bytes,-0.05252375941270925,0.0
138,src2dst_bytes,-0.05252375941270925,0.0
139,src2dst_bytes,0.0776626694862695,1.5588964811820944e-06
140,src2dst_bytes,0.2780340628018147,1.500070198873336e-06
141,src2dst_bytes,0.2780358786212527,1.0980906030968212e-06
142,src2dst_bytes,-0.05252375941270925,0.0
143,src2dst_bytes,-0.05252311007366728,0.0
144,src2dst_bytes,-0.05252311007366728,0.0
145,src2dst_bytes,-0.05252375941270925,0.0
146,src2dst_bytes,0.27803449552604714,1.490265818488543e-06
147,src2dst_bytes,-0.05252311007366728,0.0
148,src2dst_bytes,-0.05252311007366728,0.0
149,src2dst_bytes,-0.05252311007366728,0.0
150,src2dst_bytes,-0.05252375941270925,0.0
151,src2dst_bytes,-0.05252311007366728,0.0
152,src2dst_bytes,0.27803449552604714,1.490265818488543e-06
153,src2dst_bytes,-0.11467831487518333,0.0
154,src2dst_bytes,-0.05252311007366728,0.0
155,src2dst_bytes,-0.05252311007366728,0.0
156,src2dst_bytes,-0.05252311007366728,0.0
157,src2dst_bytes,-0.05252311007366728,0.0
158,src2dst_bytes,-0.05252375941270925,0.0
159,src2dst_bytes,-0.05252311007366728,0.0
160,src2dst_bytes,-0.05252311007366728,0.0
161,src2dst_bytes,0.07766310221050197,1.5981140027212663e-06
162,src2dst_bytes,-0.05252311007366728,0.0
163,src2dst_bytes,-0.05252375941270925,0.0
164,src2dst_bytes,-0.05252375941270925,0.0
165,src2dst_bytes,-0.05252311007366728,0.0
166,src2dst_bytes,0.2780358786212527,1.5196789596429222e-06
167,src2dst_bytes,-0.05252375941270925,0.0
168,src2dst_bytes,-0.05252311007366728,0.0
169,src2dst_bytes,0.27819726017761465,1.490265818488543e-06
170,src2dst_bytes,0.07766310221050197,1.6079183831060595e-06
171,src2dst_bytes,-0.05252311007366728,0.0
172,src2dst_bytes,-0.05252311007366728,0.0
173,src2dst_bytes,-0.11467831487518333,0.0
174,src2dst_bytes,-0.05252311007366728,0.0
175,src2dst_bytes,0.27819726017761465,1.5392877204125084e-06
176,src2dst_bytes,0.07682770234224266,1.5687008615668871e-06
177,src2dst_bytes,-0.05252311007366728,0.0
178,src2dst_bytes,0.04600212101459819,9.608292777097185e-08
179,src2dst_bytes,0.08852168132623542,7.484010360392025e-08
180,src2dst_bytes,0.2781980275503918,1.5490921007973014e-06
181,src2dst_bytes,-0.05252311007366728,0.0
182,src2dst_bytes,-0.05252375941270925,0.0
183,src2dst_bytes,-0.05252375941270925,0.0
184,src2dst_bytes,0.2780351112484755,1.0882862227120282e-06
185,src2dst_bytes,-0.05252375941270925,0.0
186,src2dst_bytes,-0.05252311007366728,0.0
187,src2dst_bytes,0.27803449552604714,1.490265818488543e-06
188,src2dst_bytes,-0.05252311007366728,0.0
189,src2dst_bytes,0.27803449552604714,1.1471125050207863e-06
190,src2dst_bytes,-0.05252311007366728,0.0
191,src2dst_bytes,-0.05252375941270925,0.0
192,src2dst_bytes,-0.11454110694516319,0.0
193,src2dst_bytes,-0.05252311007366728,0.0
194,src2dst_bytes,0.2780358786212527,1.0882862227120282e-06
195,src2dst_bytes,-0.05252311007366728,0.0
196,src2dst_bytes,-0.05252375941270925,0.0
197,src2dst_bytes,-0.05252311007366728,0.0
198,src2dst_bytes,-0.05252311007366728,0.0
199,src2dst_bytes,-0.05252311007366728,0.0
200,src2dst_bytes,-0.05252375941270925,0.0
201,src2dst_bytes,-0.05252311007366728,0.0
202,src2dst_bytes,-0.05252311007366728,0.0
203,src2dst_bytes,0.27803449552604714,1.48046143810375e-06
204,src2dst_bytes,0.07682770234224266,1.5687008615668871e-06
205,src2dst_bytes,-0.05252375941270925,0.0
206,src2dst_bytes,-0.05252311007366728,0.0
207,src2dst_bytes,0.2780358786212527,1.5294833400277152e-06
208,src2dst_bytes,-0.05252311007366728,0.0
209,src2dst_bytes,-0.05252375941270925,0.0
210,src2dst_bytes,-0.05252375941270925,0.0
211,src2dst_bytes,-0.05252311007366728,0.0
212,src2dst_bytes,0.2781980275503918,1.5392877204125084e-06
213,src2dst_bytes,-0.05252375941270925,0.0
214,src2dst_bytes,0.27819726017761465,1.5392877204125084e-06
215,src2dst_bytes,0.27803449552604714,1.490265818488543e-06
216,src2dst_bytes,0.04600212101459819,1.081749969122166e-07
217,src2dst_bytes,-0.05252375941270925,0.0
218,src2dst_bytes,-0.05252375941270925,0.0
219,src2dst_bytes,-0.05252311007366728,0.0
220,src2dst_bytes,0.06207346926604684,9.794576004408251e-06
221,src2dst_bytes,0.07682770234224266,1.5687008615668871e-06
222,src2dst_bytes,-0.05252375941270925,0.0
